label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0,-0.020856995667730083,0.1635871983709789,-0.02190031536987852,0.04824332963852651,-0.02080451377800535,-0.05178435075850718,-0.0072535169976098435,-0.12292356718154185,0.013429652367319356,-0.1485129438695454,-0.07016894647053312,-0.03161938417525523,-0.01004605420998167,-0.10346452820868723,0.018819402371134053,-0.08570964563460581,0.025989483509744893,-0.06036461818785899,-0.06046329864433836,0.021774873847053122,0.015711079750742207,-0.05905647504897349,0.027063410196985493,-0.023877634888603616,0.013248066817011128,0.004621551150367331,-0.04220126995018553,0.07048200141815908,0.027770976935114156,-0.004823639279320169,0.03132153621741701,0.02733700048355825,0.015060048018183003,0.04905514490036733,-0.019807596291814555,0.11256478797821767,0.0330550181014197,0.04809562932877309,0.03359718195029665,0.06410799991516836,0.018436651144708882,0.08226727020172842
0,-0.02074948733761195,0.16289241966747103,-0.022062071022533214,0.04827960190318881,-0.020807572063945567,-0.051474850802194494,-0.006729014572643077,-0.12232945504642667,0.014542095008350575,-0.14789576473690214,-0.0701515156598318,-0.03166041913486661,-0.010007836279414928,-0.1037601644084567,0.018502525630451405,-0.08528510871387662,0.02517311984584447,-0.0597155505702609,-0.06039915269329432,0.021710295052755457,0.01575844699428197,-0.05948392692066373,0.0267546396879923,-0.023461859850656408,0.012514017167545521,0.005317229600179774,-0.042090200242542064,0.07034887728236972,0.027848951163746083,-0.0052614027545565545,0.0312923114924204,0.027307707638967615,0.014940641465641225,0.04898317513011752,-0.019620813784145152,0.11234112438701449,0.033112577739216054,0.047577220769155604,0.03366025501773473,0.06372399982951937,0.018518082442737782,0.08184685167812167
0,-0.02078327465625035,0.1626389991669428,-0.022070675378754012,0.047908343019939625,-0.020663826948120467,-0.05183645373299006,-0.006260036712601058,-0.12259157782509211,0.015281826967284806,-0.148406826314472,-0.07015474069686162,-0.031868420896076,-0.009891062265350692,-0.10342010146095637,0.018363625520751603,-0.08444478398277644,0.02468285035519374,-0.05865939742042903,-0.06038983095259892,0.021650291624523366,0.015835792535827287,-0.05939563399269465,0.026696950906798966,-0.023354851064227855,0.012262255662963517,0.005406416597820485,-0.04209400642485844,0.0703264843849909,0.027797699684188493,-0.005278252419971263,0.031183958763167985,0.027197159471965993,0.014732093328521378,0.04882559889838811,-0.019700764900162093,0.11233422869727727,0.03306666087536586,0.04749271983192083,0.03363487195400966,0.06362525338218328,0.018469632381484635,0.08185080403373357
0,-0.016651963903790423,0.1627515838259742,-0.018477713777905413,0.06378319717588876,-0.01999408574331374,-0.028856666315169588,-0.015993481590634295,-0.09444454454240347,-0.021805679514294574,-0.12817070030030753,-0.06440720529783339,0.0023779556864783613,-0.021174913360959002,-0.08609619878587271,0.007203096435183576,-0.08853951238450553,0.012492561624163678,-0.06568434976396109,-0.05688039036024184,0.0533177540415809,-0.0008936581157502621,-0.04778280996140982,0.027030074880236676,-0.04662874482926871,0.027899170205706647,-0.02986630939301993,-0.03672004313695998,0.09784087396803354,0.01775851278077989,-0.006595821607680574,0.039470160291308454,-0.008132071722121492,0.03629031209718614,0.007241813909439787,-0.00982305975187392,0.13271805502119516,0.03403004436265855,0.03953245140257333,0.044129246757144025,0.029461769830612883,0.03651901511918931,0.04177227474394296
0,-0.01686830109074,0.1629393001397451,-0.018759288248561656,0.06424837311108911,-0.019978471455119884,-0.028548727432886722,-0.015841521677516734,-0.09434337417284644,-0.021389522013210094,-0.12791372338930762,-0.06418091839268092,0.0021985073884328576,-0.021245994028590953,-0.08611417810122168,0.007499478402591908,-0.0891167322794596,0.013151190820194447,-0.06670505801836646,-0.05690798943951014,0.05283920963605249,-0.0009780604214895128,-0.04810769359270728,0.027066938224292958,-0.04658700029055274,0.027847073617435658,-0.029181907574335697,-0.03688027745201472,0.09726422031720483,0.017731062713123524,-0.006514857212702396,0.039264700952030385,-0.00738752881685889,0.03579803520724889,0.008279790480931637,-0.009990431723140514,0.1324062844117483,0.034005961957431996,0.03946577509244287,0.044139615836597645,0.02941392858823144,0.03651671821162816,0.04146539171536767
0,-0.01721392997673582,0.1627373510882968,-0.019121755446706523,0.06421218457676114,-0.020370115126882304,-0.028329569668996912,-0.016240019883428325,-0.09410967287563143,-0.021310318793569316,-0.12787749228023348,-0.06443982252052854,0.0018686467692965447,-0.02084772714546751,-0.08665009197734652,0.008139769945825825,-0.08931552228473483,0.013806055699075948,-0.06643511709712802,-0.05700970121792387,0.05267856660343351,-0.000995893563543071,-0.048576671452749354,0.027082006846155415,-0.046613175244558436,0.027870188866342793,-0.02874936518214999,-0.036906887378011455,0.09723899903751554,0.01777265540191103,-0.006636995644796473,0.03923587075301577,-0.007229942651022059,0.035741131220545064,0.008731108336221594,-0.010024417723928203,0.13239834847904386,0.03406376710959841,0.0394361430690402,0.04419673553534914,0.029508035807382482,0.03657240739890505,0.04171423259235563
0,-0.017144430960927715,0.15905823877879555,-0.03075072595051359,0.07658132484980995,-0.038066018904958476,-0.008663390363965684,-0.035092253770147075,-0.07000676223209923,-0.038495589579854717,-0.10493487545422142,-0.06587301620415281,0.024579550538744277,-0.02798067459038328,-0.0750424606459481,0.004519681845392476,-0.09439629742077416,0.01915294996329714,-0.07582572528294151,-0.051286627139363994,0.07100137642451698,-0.0077417982476098435,-0.045889769281659776,0.025866846953119527,-0.06674102374485558,0.036821763430322896,-0.05027363130024498,-0.025961775864873637,0.10992613009044105,0.01681731215545107,-0.005055878843579942,0.04336709848472048,-0.029501949037824327,0.04709763399192263,-0.0200185520308358,0.00412897339888979,0.13831045797892982,0.03750656119414736,0.04221954516002113,0.05158434382506777,0.01315804890223915,0.05152974597045351,0.011515642915453261
0,-0.016913954700742473,0.15684482313337778,-0.030776698674474467,0.07836213566008066,-0.0397965056555612,-0.007201345193953768,-0.038343657340322246,-0.06594762347993399,-0.039386753525052776,-0.10014602683839346,-0.06530496903828215,0.022814481031326994,-0.02772506007126402,-0.07692155383882071,0.004348810229982625,-0.09473547481355216,0.019284869943346272,-0.07552263282594229,-0.05040927657059263,0.06884845949354623,-0.006970409836087932,-0.04667887233552481,0.026195641074861775,-0.0662503554707482,0.037344123635973225,-0.04966643594560172,-0.02507833072117399,0.10801693655195688,0.017091866050447713,-0.006132931936354891,0.04310410789081026,-0.02956953786668326,0.04764243534633089,-0.020230860937209383,0.0048301773411886795,0.13696655489149545,0.0375670152051108,0.041042773496536955,0.05127173236438204,0.013352839719681486,0.0520248370511191,0.012754647504715666
0,-0.016427329608372288,0.15693742320651105,-0.030884778925350742,0.07898235604876569,-0.03973088307040079,-0.00610440685635516,-0.03818272692816599,-0.06587916328793475,-0.04144241554396494,-0.10326474621182391,-0.06540974123137339,0.023565354801359684,-0.02766249222414835,-0.076354321979341,0.0044442500386919215,-0.09481084062939593,0.01924762981278555,-0.07571834041958758,-0.05029313904898508,0.06926989839190534,-0.006952158042362766,-0.046537694476899594,0.02624417202813284,-0.06666153385525653,0.03718135612351553,-0.04994123890286395,-0.024922675320080356,0.10825240895861676,0.017414667776652737,-0.006284472488221615,0.04356835143906729,-0.0298377843130202,0.04776177661759512,-0.019832369827088803,0.004918703011104031,0.13710314319247296,0.03751433747155325,0.04135328815096906,0.0514881099973406,0.013228896118345768,0.05212498562676565,0.012534144378843814
0,-0.019729008277257265,0.12956769693465464,-0.030621384580930056,0.055619671231224466,-0.03840126593907672,-0.02377317916779287,-0.038111661871274294,-0.07550798427490957,-0.04199627538522083,-0.11060391437439687,-0.06193039317925769,0.018464639073326516,-0.02428842087586719,-0.07397060167221792,0.006793762246767698,-0.0869122601690746,0.019913817445437132,-0.06440691720871694,-0.047856723268826784,0.06759501922698252,-0.005390947063763918,-0.03778980743317373,0.02639647821585339,-0.05844603549866445,0.036466474334398924,-0.04211835634140737,-0.024294634660085024,0.10908700454802744,0.016500170032183348,0.0020835541543506864,0.04132964710394543,-0.022942767256782126,0.04695385197798413,-0.014396474474952292,0.004193658630053221,0.13960452306838267,0.03517057995001477,0.05196084011168711,0.048456634084383665,0.0209261916932606,0.05044564108053845,0.01595915783019297
