label,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20,x21,y21
0,0.2689279019832611,0.7521482110023499,0.26788458228111267,0.6368043422698975,0.26898038387298584,0.5367766618728638,0.28253138065338135,0.4656374454498291,0.30321455001831055,0.44004806876182556,0.21961595118045807,0.5569416284561157,0.2797388434410095,0.4850964844226837,0.30860430002212524,0.5028513669967651,0.3157743811607361,0.528196394443512,0.22932159900665283,0.6103358864784241,0.3054959774017334,0.5295045375823975,0.3168483078479767,0.5646833777427673,0.3030329644680023,0.5931825637817383,0.24758362770080566,0.65904301404953,0.31755587458610535,0.5837373733520508,0.3211064338684082,0.6158980131149292,0.3048449456691742,0.6376161575317383,0.26997730135917664,0.7011258006095886,0.3228399157524109,0.636656641960144,0.32338207960128784,0.6526690125465393,0.3082215487957001,0.6708282828330994
0,0.26904991269111633,0.7516385912895203,0.26773732900619507,0.637025773525238,0.2689918279647827,0.5372713208198547,0.2830703854560852,0.46641671657562256,0.30434149503707886,0.4408504068851471,0.21964788436889648,0.5570857524871826,0.27979156374931335,0.48498600721359253,0.3083019256591797,0.5034610629081726,0.31497251987457275,0.5290306210517883,0.22940024733543396,0.6104564666748047,0.30555784702301025,0.5292622447013855,0.3165540397167206,0.5652843117713928,0.3023134171962738,0.594063401222229,0.24770919978618622,0.659095048904419,0.31764835119247437,0.5834847688674927,0.3210917115211487,0.6160538792610168,0.3047400414943695,0.6377293467521667,0.27017858624458313,0.7010872960090637,0.32291197776794434,0.6363233923912048,0.323459655046463,0.6524701714515686,0.30831748247146606,0.6705930233001709
0,0.26909053325653076,0.7514626383781433,0.2678031325340271,0.6367319822311401,0.26920998096466064,0.5369871854782104,0.28361377120018005,0.4662320613861084,0.3051556348800659,0.4404168128967285,0.2197190672159195,0.5569552183151245,0.2799827456474304,0.48540353775024414,0.3082374334335327,0.5043788552284241,0.31455665826797485,0.5301642417907715,0.2294839769601822,0.6104739308357239,0.3057096004486084,0.5294280052185059,0.3165707588195801,0.5654687881469727,0.30213606357574463,0.594230055809021,0.24777980148792267,0.6591501235961914,0.3176715075969696,0.5835453867912292,0.3210577666759491,0.6160207986831665,0.3046059012413025,0.6376492381095886,0.270173043012619,0.7011578679084778,0.322940468788147,0.6363163590431213,0.32350867986679077,0.6524488925933838,0.30834344029426575,0.6706744432449341
0,0.2639576196670532,0.7513921856880188,0.26213186979293823,0.6524237990379333,0.2606154978275299,0.559783935546875,0.26461610198020935,0.4941960573196411,0.2588039040565491,0.46046990156173706,0.21620237827301025,0.591018557548523,0.25943467020988464,0.5025444030761719,0.2878126800060272,0.5001010894775391,0.2931021451950073,0.5229562520980835,0.2237291932106018,0.6419583559036255,0.2797159254550934,0.5408577919006348,0.3076396584510803,0.5420118570327759,0.3085087537765503,0.5587742924690247,0.24388954043388367,0.6864814758300781,0.29836809635162354,0.582044780254364,0.3200797438621521,0.5805085301399231,0.3168998956680298,0.5958824157714844,0.2707865238189697,0.7213586568832397,0.3146396279335022,0.6281730532646179,0.32473883032798767,0.6181023716926575,0.31712859869003296,0.6304128766059875
0,0.2637973427772522,0.7517501711845398,0.26190635561943054,0.6530592441558838,0.2606871724128723,0.560262143611908,0.26482412219047546,0.49446749687194824,0.2592761218547821,0.46089714765548706,0.21648472547531128,0.5910093784332275,0.25941964983940125,0.502696692943573,0.2881651222705841,0.4996941387653351,0.29381683468818665,0.5221058130264282,0.22375765442848206,0.6416500806808472,0.2796875834465027,0.5407031774520874,0.30773258209228516,0.5422238707542419,0.30851271748542786,0.559628963470459,0.24378536641597748,0.6860750913619995,0.2983967065811157,0.5822960138320923,0.3199303448200226,0.5814233422279358,0.3164636790752411,0.5970906615257263,0.2706752121448517,0.721217155456543,0.3146716058254242,0.6282766461372375,0.32480525970458984,0.6182247996330261,0.31718236207962036,0.6302762627601624
0,0.26352328062057495,0.7517419457435608,0.26161545515060425,0.6532167792320251,0.26036709547042847,0.5606750249862671,0.26449719071388245,0.49489492177963257,0.25942689180374146,0.4611271023750305,0.21629738807678223,0.5908732414245605,0.25988948345184326,0.5023545026779175,0.2888769805431366,0.4996890723705292,0.2945432662963867,0.522569477558136,0.2237275093793869,0.6416831612586975,0.2797413170337677,0.5404279232025146,0.3078192174434662,0.5423914194107056,0.30860739946365356,0.560255229473114,0.24383032321929932,0.6862435936927795,0.2985098659992218,0.5823675990104675,0.31997308135032654,0.5817746520042419,0.31647834181785583,0.5977357029914856,0.27071279287338257,0.7214029431343079,0.3148009777069092,0.6284407377243042,0.3249339461326599,0.6185126304626465,0.3173096179962158,0.6307188272476196
0,0.2503108084201813,0.7518395185470581,0.2367045134305954,0.6693626046180725,0.2293892204761505,0.5841178894042969,0.23236298561096191,0.5227745175361633,0.22895964980125427,0.48784640431404114,0.20158222317695618,0.6173608303070068,0.2394745647907257,0.5177388191223145,0.27197492122650146,0.4983849823474884,0.28660818934440613,0.516955554485321,0.216168612241745,0.6637826561927795,0.25971344113349915,0.5468915104866028,0.2933220863342285,0.526040256023407,0.3042770028114319,0.5425076484680176,0.24149346351623535,0.7027074098587036,0.28427255153656006,0.5877254009246826,0.31082233786582947,0.5632793307304382,0.3145528733730316,0.5727627277374268,0.2715842127799988,0.7310917377471924,0.30496180057525635,0.6350008249282837,0.31903958320617676,0.6059393286705017,0.3189849853515625,0.6042969226837158
0,0.250338077545166,0.7491845488548279,0.23647533357143402,0.6707018613815308,0.2274555265903473,0.5851383805274963,0.22890837490558624,0.5263921022415161,0.2278652787208557,0.49219369888305664,0.20194706320762634,0.6151542067527771,0.23952697217464447,0.5154181718826294,0.2716008424758911,0.49760425090789795,0.28653690218925476,0.5168170928955078,0.21684275567531586,0.6611881852149963,0.26028162240982056,0.5456608533859253,0.29344767332077026,0.5260893702507019,0.3045961558818817,0.5426732897758484,0.2421737015247345,0.700356662273407,0.2843438982963562,0.5862067937850952,0.31035614013671875,0.5627701878547668,0.3148944675922394,0.5721088647842407,0.27208220958709717,0.7293062806129456,0.3048190474510193,0.6333824992179871,0.3185237646102905,0.6056925654411316,0.3192768692970276,0.6050943732261658
0,0.25069040060043335,0.7488206624984741,0.2362329512834549,0.6708655953407288,0.22738684713840485,0.5857788324356079,0.22893500328063965,0.5260040760040283,0.2256753146648407,0.48861849308013916,0.20170798897743225,0.6154485940933228,0.2394552379846573,0.5155289173126221,0.27156198024749756,0.49707239866256714,0.2863653600215912,0.5161648988723755,0.21682459115982056,0.6611531376838684,0.26016557216644287,0.5453455448150635,0.2933619022369385,0.5252217054367065,0.30429908633232117,0.5419420003890991,0.24219505488872528,0.7001356482505798,0.2845323979854584,0.5855987668037415,0.3106860816478729,0.5620454549789429,0.31487950682640076,0.5720508694648743,0.27203643321990967,0.728986382484436,0.3046320676803589,0.6332365274429321,0.31860584020614624,0.6051121354103088,0.3192427158355713,0.6044173836708069
0,0.24746112525463104,0.7169127464294434,0.23656874895095825,0.6429647207260132,0.22878886759281158,0.5635718703269958,0.229078471660614,0.5118370652198792,0.22519385814666748,0.47674113512039185,0.20525974035263062,0.6058096885681152,0.24290171265602112,0.5133744478225708,0.273983895778656,0.5004327893257141,0.28710395097732544,0.5229381322860718,0.21933341026306152,0.6549400687217712,0.2617991864681244,0.549555242061615,0.2935866117477417,0.5288990139961243,0.30365660786628723,0.5452266931533813,0.24289549887180328,0.6964320540428162,0.28369030356407166,0.5894286036491394,0.30851978063583374,0.5644022822380066,0.31414398550987244,0.5729485750198364,0.27138379216194153,0.7269495725631714,0.3023607134819031,0.6393058896064758,0.315646767616272,0.6082712411880493,0.31763577461242676,0.6033042073249817
